word1	word2	Similarity
hurt	touch	0.3333333333333333
hurt	seen	0.3333333333333333
hurt	shabby	0.25
hurt	either	0.25
hurt	goodness	0.14285714285714285
hurt	hold	0.3333333333333333
hurt	mysterious	0.25
hurt	roundabout	0.25
hurt	produced	0.25
hurt	low	0.25
hurt	shoe	0.14285714285714285
hurt	said	0.25
hurt	eating	0.3333333333333333
hurt	wore	0.3333333333333333
hurt	seldom	0.25
hurt	lifted	0.25
hurt	consisted	0.3333333333333333
hurt	liquid	0.25
vanished	man	0.25
vanished	felt	0.3333333333333333
vanished	tongue	0.16666666666666666
vanished	aunt	0.1
vanished	sometimes	0.3333333333333333
vanished	could	None
vanished	time	0.2
vanished	arrest	0.25
vanished	obleeged	None
vanished	asked	0.3333333333333333
vanished	without	None
vanished	go	0.5
vanished	day	0.14285714285714285
vanished	tom	0.1111111111111111
vanished	body	0.14285714285714285
vanished	torment	0.16666666666666666
vanished	disappeared	1.0
vanished	pleasure	0.125
vanished	knew	0.3333333333333333
vanished	book	0.16666666666666666
vanished	never	0.3333333333333333
vanished	loved	0.3333333333333333
vanished	weed	0.25
vanished	trick	0.1111111111111111
vanished	skin	0.2
vanished	discovered	0.3333333333333333
vanished	within	0.3333333333333333
vanished	seize	0.25
vanished	shabbier	0.3333333333333333
vanished	higher	0.3333333333333333
vanished	perplexed	0.3333333333333333
vanished	unalloyed	0.3333333333333333
vanished	suffering	0.3333333333333333
vanished	sidney	0.09090909090909091
vanished	want	0.3333333333333333
vanished	tell	0.25
vanished	endowed	0.3333333333333333
vanished	wanted	0.3333333333333333
vanished	jim	None
vanished	laying	0.25
vanished	stealing	0.25
vanished	thread	0.25
vanished	examined	0.3333333333333333
vanished	duty	0.1111111111111111
vanished	marvel	0.25
vanished	woman	0.125
vanished	far	0.3333333333333333
vanished	southwestern	0.3333333333333333
vanished	touching	0.3333333333333333
vanished	flattered	0.14285714285714285
vanished	safe	0.3333333333333333
vanished	face	0.3333333333333333
vanished	remembers	0.3333333333333333
vanished	trouble	0.25
vanished	keep	0.3333333333333333
vanished	beat	0.3333333333333333
vanished	hovered	0.3333333333333333
vanished	help	0.25
vanished	obedient	0.3333333333333333
vanished	summer	0.25
vanished	look	0.3333333333333333
vanished	minute	0.3333333333333333
vanished	among	None
vanished	anybody	None
vanished	adventure	0.2
vanished	age	0.25
vanished	outfit	0.16666666666666666
vanished	stood	0.25
vanished	noticed	0.3333333333333333
vanished	powerful	0.3333333333333333
vanished	sew	0.16666666666666666
vanished	securely	0.3333333333333333
vanished	evening	0.25
vanished	built	0.3333333333333333
vanished	got	0.3333333333333333
vanished	slight	0.3333333333333333
vanished	short	0.3333333333333333
vanished	jam	0.2
vanished	gentle	0.3333333333333333
vanished	stick	0.25
vanished	slack	0.3333333333333333
vanished	forgotten	0.3333333333333333
vanished	spile	0.08333333333333333
vanished	sure	0.3333333333333333
vanished	saw	0.3333333333333333
vanished	model	0.3333333333333333
vanished	punching	0.2
vanished	pride	0.25
vanished	spectacle	0.125
vanished	forty	0.3333333333333333
vanished	collar	0.2
vanished	cap	0.2
vanished	little	0.3333333333333333
vanished	neither	0.3333333333333333
vanished	surprised	0.3333333333333333
vanished	part	0.3333333333333333
vanished	hand	0.25
vanished	calculated	0.3333333333333333
vanished	damp	0.3333333333333333
vanished	strode	0.2
vanished	much	0.3333333333333333
vanished	shirt	0.16666666666666666
vanished	enough	0.3333333333333333
vanished	see	0.3333333333333333
vanished	quiet	0.3333333333333333
vanished	air	0.3333333333333333
vanished	hookey	None
vanished	thrust	0.3333333333333333
vanished	back	0.3333333333333333
vanished	loathed	0.2
vanished	least	0.3333333333333333
vanished	thing	0.25
vanished	even	0.3333333333333333
vanished	younger	0.3333333333333333
vanished	whit	0.125
vanished	diligence	0.1111111111111111
vanished	reckon	0.2
vanished	bound	0.3333333333333333
vanished	drove	0.3333333333333333
vanished	sagacity	0.125
vanished	skirt	0.25
vanished	bed	0.3333333333333333
vanished	contemplate	0.25
vanished	ate	0.25
vanished	stranger	0.3333333333333333
vanished	circumstantial	0.3333333333333333
vanished	finally	0.3333333333333333
vanished	pulled	0.25
vanished	vine	0.09090909090909091
vanished	sorry	0.3333333333333333
vanished	one	0.3333333333333333
vanished	full	0.3333333333333333
vanished	eye	0.25
vanished	anything	None
vanished	splendid	0.3333333333333333
vanished	sews	0.16666666666666666
vanished	gave	0.3333333333333333
vanished	polly	None
vanished	bore	0.3333333333333333
vanished	sugar	0.16666666666666666
vanished	practise	0.3333333333333333
vanished	broke	0.3333333333333333
vanished	citified	0.3333333333333333
vanished	presently	0.3333333333333333
vanished	pumped	0.3333333333333333
vanished	curiosity	0.16666666666666666
vanished	wind	0.25
vanished	feel	0.3333333333333333
vanished	blue	0.3333333333333333
vanished	sort	0.2
vanished	bitter	0.3333333333333333
vanished	learn	0.3333333333333333
vanished	warm	0.3333333333333333
vanished	told	0.25
vanished	mouth	0.25
vanished	split	0.3333333333333333
vanished	spare	0.3333333333333333
vanished	already	0.3333333333333333
vanished	kept	0.3333333333333333
vanished	know	0.3333333333333333
vanished	large	0.3333333333333333
vanished	wood	0.125
vanished	fled	0.2
vanished	distance	0.25
vanished	biggest	0.3333333333333333
vanished	barely	0.3333333333333333
vanished	missed	0.3333333333333333
vanished	knowing	0.3333333333333333
vanished	half	0.3333333333333333
vanished	put	0.25
vanished	roof	0.25
vanished	wait	0.3333333333333333
vanished	knack	0.09090909090909091
vanished	dressed	0.3333333333333333
vanished	uncomfortable	0.3333333333333333
vanished	dark	0.3333333333333333
vanished	door	0.1111111111111111
vanished	forgive	0.25
vanished	astronomer	0.1
vanished	conscience	0.125
vanished	opportunity	0.1111111111111111
vanished	looked	0.3333333333333333
vanished	nose	0.25
vanished	looking	0.3333333333333333
vanished	turned	0.3333333333333333
vanished	shade	0.25
vanished	work	0.3333333333333333
vanished	fool	0.14285714285714285
vanished	soon	0.3333333333333333
vanished	might	0.125
vanished	damaging	0.3333333333333333
vanished	dry	0.3333333333333333
vanished	dainty	0.3333333333333333
vanished	think	0.3333333333333333
vanished	kindling	0.25
vanished	play	0.3333333333333333
vanished	needle	0.16666666666666666
vanished	wish	0.25
vanished	bet	0.16666666666666666
vanished	heart	0.125
vanished	two	0.3333333333333333
vanished	switch	0.3333333333333333
vanished	sid	None
vanished	sewed	0.3333333333333333
vanished	furniture	0.1
vanished	run	0.3333333333333333
vanished	pair	0.2
vanished	scrambled	0.3333333333333333
vanished	place	0.25
vanished	unbutton	0.16666666666666666
vanished	lad	0.1111111111111111
vanished	mind	0.25
vanished	soul	0.14285714285714285
vanished	attention	0.1111111111111111
vanished	home	0.3333333333333333
vanished	resurrected	0.2
vanished	voice	0.25
vanished	like	0.3333333333333333
vanished	midst	0.1111111111111111
vanished	noise	0.2
vanished	let	0.3333333333333333
vanished	lam	0.25
vanished	harmony	0.125
vanished	opened	0.3333333333333333
vanished	ever	0.3333333333333333
vanished	punish	0.3333333333333333
vanished	carried	0.3333333333333333
vanished	hate	0.25
vanished	kind	0.3333333333333333
vanished	le	0.07142857142857142
vanished	poor	0.3333333333333333
vanished	pump	0.25
vanished	stared	0.25
vanished	lash	0.25
vanished	searched	0.3333333333333333
vanished	lick	0.25
vanished	larger	0.3333333333333333
vanished	spite	0.2
vanished	boy	0.1111111111111111
vanished	behind	0.3333333333333333
vanished	reached	0.3333333333333333
vanished	interest	0.3333333333333333
vanished	nothing	0.3333333333333333
vanished	peril	0.25
vanished	advantage	0.14285714285714285
vanished	middling	0.3333333333333333
vanished	mighty	0.3333333333333333
vanished	device	0.14285714285714285
vanished	undo	0.3333333333333333
vanished	gone	0.5
vanished	make	0.3333333333333333
vanished	valued	0.3333333333333333
vanished	punch	0.2
vanished	hit	0.3333333333333333
vanished	vexed	0.3333333333333333
vanished	alone	0.3333333333333333
vanished	small	0.3333333333333333
vanished	bright	0.3333333333333333
vanished	reflect	0.3333333333333333
vanished	street	0.1111111111111111
vanished	question	0.2
vanished	bending	0.25
vanished	u	0.3333333333333333
vanished	sin	0.125
vanished	thought	0.3333333333333333
vanished	interval	0.16666666666666666
vanished	probably	0.3333333333333333
vanished	breath	0.125
vanished	constituted	0.3333333333333333
vanished	get	0.3333333333333333
vanished	lay	0.3333333333333333
vanished	every	0.3333333333333333
vanished	cloth	0.125
vanished	played	0.3333333333333333
vanished	well	0.3333333333333333
vanished	angle	0.25
vanished	loud	0.3333333333333333
vanished	old	0.3333333333333333
vanished	finery	0.09090909090909091
vanished	conduct	0.3333333333333333
vanished	stumbled	0.25
vanished	village	0.1111111111111111
vanished	hurt	0.3333333333333333
vanished	transparent	0.3333333333333333
vanished	vanity	0.14285714285714285
vanished	bit	0.2
vanished	novelty	0.125
vanished	reader	0.1111111111111111
vanished	needed	0.3333333333333333
vanished	long	0.3333333333333333
vanished	heavy	0.3333333333333333
vanished	seemed	0.25
vanished	simply	0.3333333333333333
vanished	saying	0.3333333333333333
vanished	state	0.25
vanished	new	0.3333333333333333
vanished	forestalled	0.3333333333333333
vanished	brother	0.1111111111111111
vanished	lapel	0.09090909090909091
vanished	talent	0.1111111111111111
vanished	lady	0.1
vanished	believe	0.2
vanished	next	0.3333333333333333
vanished	born	0.3333333333333333
vanished	trap	0.3333333333333333
vanished	excitement	0.1
vanished	checked	0.3333333333333333
vanished	acquired	0.3333333333333333
vanished	dog	0.2
vanished	made	0.3333333333333333
vanished	many	0.3333333333333333
vanished	singed	0.25
vanished	open	0.3333333333333333
vanished	rod	0.1111111111111111
vanished	dander	0.1
vanished	glad	0.3333333333333333
vanished	peculiar	0.3333333333333333
vanished	ruination	0.1111111111111111
vanished	hard	0.3333333333333333
vanished	scripture	0.1111111111111111
vanished	confound	0.25
vanished	colored	0.3333333333333333
vanished	season	0.3333333333333333
vanished	high	0.3333333333333333
vanished	sex	0.16666666666666666
vanished	snatched	0.3333333333333333
vanished	overlooked	0.3333333333333333
vanished	punctuate	0.16666666666666666
vanished	white	0.3333333333333333
vanished	went	0.5
vanished	shot	0.3333333333333333
vanished	dead	0.3333333333333333
vanished	misfortune	0.1111111111111111
vanished	scare	0.2
vanished	still	0.3333333333333333
vanished	pet	0.3333333333333333
vanished	whirled	0.25
vanished	rather	0.3333333333333333
vanished	good	0.3333333333333333
vanished	tomato	0.09090909090909091
vanished	touch	0.3333333333333333
vanished	seen	0.3333333333333333
vanished	shabby	0.3333333333333333
vanished	either	0.3333333333333333
vanished	goodness	0.14285714285714285
vanished	hold	0.3333333333333333
vanished	mysterious	0.3333333333333333
vanished	roundabout	0.3333333333333333
vanished	produced	0.3333333333333333
vanished	low	0.3333333333333333
vanished	shoe	0.16666666666666666
vanished	said	0.3333333333333333
vanished	eating	0.25
vanished	wore	0.3333333333333333
vanished	seldom	0.3333333333333333
vanished	lifted	0.3333333333333333
vanished	consisted	0.25
vanished	liquid	0.3333333333333333
transparent	man	None
transparent	felt	None
transparent	tongue	None
transparent	aunt	None
transparent	sometimes	None
transparent	could	None
transparent	time	None
transparent	arrest	None
transparent	obleeged	None
transparent	asked	None
transparent	without	None
transparent	go	None
transparent	day	None
transparent	tom	None
transparent	body	None
transparent	torment	None
transparent	disappeared	None
transparent	pleasure	None
transparent	knew	None
transparent	book	None
transparent	never	None
transparent	loved	None
transparent	weed	None
transparent	trick	None
transparent	skin	None
transparent	discovered	None
transparent	within	None
transparent	seize	None
transparent	shabbier	None
transparent	higher	None
transparent	perplexed	None
transparent	unalloyed	None
transparent	suffering	None
transparent	sidney	None
transparent	want	None
transparent	tell	None
transparent	endowed	None
transparent	wanted	None
transparent	jim	None
transparent	laying	None
transparent	stealing	None
transparent	thread	None
transparent	examined	None
transparent	duty	None
transparent	marvel	None
transparent	woman	None
transparent	far	None
transparent	southwestern	None
transparent	touching	None
transparent	flattered	None
transparent	safe	None
transparent	face	None
transparent	remembers	None
transparent	trouble	None
transparent	keep	None
transparent	beat	None
transparent	hovered	None
transparent	help	None
transparent	obedient	None
transparent	summer	None
transparent	look	None
transparent	minute	None
transparent	among	None
transparent	anybody	None
transparent	adventure	None
transparent	age	None
transparent	outfit	None
transparent	stood	None
transparent	noticed	None
transparent	powerful	None
transparent	sew	None
transparent	securely	None
transparent	evening	None
transparent	built	None
transparent	got	None
transparent	slight	None
transparent	short	None
transparent	jam	None
transparent	gentle	None
transparent	stick	None
transparent	slack	None
transparent	forgotten	None
transparent	spile	None
transparent	sure	None
transparent	saw	None
transparent	model	None
transparent	punching	None
transparent	pride	None
transparent	spectacle	None
transparent	forty	None
transparent	collar	None
transparent	cap	None
transparent	little	None
transparent	neither	None
transparent	surprised	None
transparent	part	None
transparent	hand	None
transparent	calculated	None
transparent	damp	None
transparent	strode	None
transparent	much	None
transparent	shirt	None
transparent	enough	None
transparent	see	None
transparent	quiet	None
transparent	air	None
transparent	hookey	None
transparent	thrust	None
transparent	back	None
transparent	loathed	None
transparent	least	None
transparent	thing	None
transparent	even	None
transparent	younger	None
transparent	whit	None
transparent	diligence	None
transparent	reckon	None
transparent	bound	None
transparent	drove	None
transparent	sagacity	None
transparent	skirt	None
transparent	bed	None
transparent	contemplate	None
transparent	ate	None
transparent	stranger	None
transparent	circumstantial	None
transparent	finally	None
transparent	pulled	None
transparent	vine	None
transparent	sorry	None
transparent	one	None
transparent	full	None
transparent	eye	None
transparent	anything	None
transparent	splendid	None
transparent	sews	None
transparent	gave	None
transparent	polly	None
transparent	bore	None
transparent	sugar	None
transparent	practise	None
transparent	broke	None
transparent	citified	None
transparent	presently	None
transparent	pumped	None
transparent	curiosity	None
transparent	wind	None
transparent	feel	None
transparent	blue	None
transparent	sort	None
transparent	bitter	None
transparent	learn	None
transparent	warm	None
transparent	told	None
transparent	mouth	None
transparent	split	None
transparent	spare	None
transparent	already	None
transparent	kept	None
transparent	know	None
transparent	large	None
transparent	wood	None
transparent	fled	None
transparent	distance	None
transparent	biggest	None
transparent	barely	None
transparent	missed	None
transparent	knowing	None
transparent	half	None
transparent	put	None
transparent	roof	None
transparent	wait	None
transparent	knack	None
transparent	dressed	None
transparent	uncomfortable	None
transparent	dark	None
transparent	door	None
transparent	forgive	None
transparent	astronomer	None
transparent	conscience	None
transparent	opportunity	None
transparent	looked	None
transparent	nose	None
transparent	looking	None
transparent	turned	None
transparent	shade	None
transparent	work	None
transparent	fool	None
transparent	soon	None
transparent	might	None
transparent	damaging	None
transparent	dry	None
transparent	dainty	None
transparent	think	None
transparent	kindling	None
transparent	play	None
transparent	needle	None
transparent	wish	None
transparent	bet	None
transparent	heart	None
transparent	two	None
transparent	switch	None
transparent	sid	None
transparent	sewed	None
transparent	furniture	None
transparent	run	None
transparent	pair	None
transparent	scrambled	None
transparent	place	None
transparent	unbutton	None
transparent	lad	None
transparent	mind	None
transparent	soul	None
transparent	attention	None
transparent	home	None
transparent	resurrected	None
transparent	voice	None
transparent	like	None
transparent	midst	None
transparent	noise	None
transparent	let	None
transparent	lam	None
transparent	harmony	None
transparent	opened	None
transparent	ever	None
transparent	punish	None
transparent	carried	None
transparent	hate	None
transparent	kind	None
transparent	le	None
transparent	poor	None
transparent	pump	None
transparent	stared	None
transparent	lash	None
transparent	searched	None
transparent	lick	None
transparent	larger	None
transparent	spite	None
transparent	boy	None
transparent	behind	None
transparent	reached	None
transparent	interest	None
transparent	nothing	None
transparent	peril	None
transparent	advantage	None
transparent	middling	None
transparent	mighty	None
transparent	device	None
transparent	undo	None
transparent	gone	None
transparent	make	None
transparent	valued	None
transparent	punch	None
transparent	hit	None
transparent	vexed	None
transparent	alone	None
transparent	small	None
transparent	bright	None
transparent	reflect	None
transparent	street	None
transparent	question	None
transparent	bending	None
transparent	u	None
transparent	sin	None
transparent	thought	None
transparent	interval	None
transparent	probably	None
transparent	breath	None
transparent	constituted	None
transparent	get	None
transparent	lay	None
transparent	every	None
transparent	cloth	None
transparent	played	None
transparent	well	None
transparent	angle	None
transparent	loud	None
transparent	old	None
transparent	finery	None
transparent	conduct	None
transparent	stumbled	None
transparent	village	None
transparent	hurt	None
transparent	vanished	None
transparent	vanity	None
transparent	bit	None
transparent	novelty	None
transparent	reader	None
transparent	needed	None
transparent	long	None
transparent	heavy	None
transparent	seemed	None
transparent	simply	None
transparent	saying	None
transparent	state	None
transparent	new	None
transparent	forestalled	None
transparent	brother	None
transparent	lapel	None
transparent	talent	None
transparent	lady	None
transparent	believe	None
transparent	next	None
transparent	born	None
transparent	trap	None
transparent	excitement	None
transparent	checked	None
transparent	acquired	None
transparent	dog	None
transparent	made	None
transparent	many	None
transparent	singed	None
transparent	open	None
transparent	rod	None
transparent	dander	None
transparent	glad	None
transparent	peculiar	None
transparent	ruination	None
transparent	hard	None
transparent	scripture	None
transparent	confound	None
transparent	colored	None
transparent	season	None
transparent	high	None
transparent	sex	None
transparent	snatched	None
transparent	overlooked	None
transparent	punctuate	None
transparent	white	None
transparent	went	None
transparent	shot	None
transparent	dead	None
transparent	misfortune	None
transparent	scare	None
transparent	still	None
transparent	pet	None
transparent	whirled	None
transparent	rather	None
transparent	good	None
transparent	tomato	None
transparent	touch	None
transparent	seen	None
transparent	shabby	None
transparent	either	None
transparent	goodness	None
transparent	hold	None
transparent	mysterious	None
transparent	roundabout	None
transparent	produced	None
transparent	low	None
transparent	shoe	None
transparent	said	None
transparent	eating	None
transparent	wore	None
transparent	seldom	None
transparent	lifted	None
transparent	consisted	None
transparent	liquid	None
vanity	man	0.16666666666666666
vanity	felt	0.125
vanity	tongue	0.14285714285714285
vanity	aunt	0.09090909090909091
vanity	sometimes	None
vanity	could	None
vanity	time	0.25
vanity	arrest	0.16666666666666666
vanity	obleeged	None
vanity	asked	None
vanity	without	None
vanity	go	0.1
vanity	day	0.14285714285714285
vanity	tom	0.1
vanity	body	0.2
vanity	torment	0.16666666666666666
vanity	disappeared	None
vanity	pleasure	0.25
vanity	knew	None
vanity	book	0.14285714285714285
vanity	never	None
vanity	loved	None
vanity	weed	0.1111111111111111
vanity	trick	0.1
vanity	skin	0.14285714285714285
vanity	discovered	None
vanity	within	None
vanity	seize	None
vanity	shabbier	None
vanity	higher	None
vanity	perplexed	None
vanity	unalloyed	None
vanity	suffering	0.2
vanity	sidney	0.08333333333333333
vanity	want	0.2
vanity	tell	0.09090909090909091
vanity	endowed	None
vanity	wanted	None
vanity	jim	None
vanity	laying	0.1
vanity	stealing	0.1
vanity	thread	0.125
vanity	examined	None
vanity	duty	0.1111111111111111
vanity	marvel	0.125
vanity	woman	0.125
vanity	far	0.1
vanity	southwestern	0.07692307692307693
vanity	touching	0.125
vanity	flattered	None
vanity	safe	0.125
vanity	face	0.2
vanity	remembers	None
vanity	trouble	0.16666666666666666
vanity	keep	0.1111111111111111
vanity	beat	0.16666666666666666
vanity	hovered	None
vanity	help	0.16666666666666666
vanity	obedient	None
vanity	summer	0.1111111111111111
vanity	look	0.2
vanity	minute	0.14285714285714285
vanity	among	None
vanity	anybody	None
vanity	adventure	0.09090909090909091
vanity	age	0.2
vanity	outfit	0.125
vanity	stood	None
vanity	noticed	None
vanity	powerful	None
vanity	sew	None
vanity	securely	None
vanity	evening	0.125
vanity	built	None
vanity	got	None
vanity	slight	0.09090909090909091
vanity	short	0.1111111111111111
vanity	jam	0.14285714285714285
vanity	gentle	None
vanity	stick	0.14285714285714285
vanity	slack	0.14285714285714285
vanity	forgotten	None
vanity	spile	0.09090909090909091
vanity	sure	None
vanity	saw	0.1111111111111111
vanity	model	0.1111111111111111
vanity	punching	None
vanity	pride	0.5
vanity	spectacle	0.125
vanity	forty	0.1
vanity	collar	0.1111111111111111
vanity	cap	0.125
vanity	little	0.125
vanity	neither	None
vanity	surprised	None
vanity	part	0.16666666666666666
vanity	hand	0.14285714285714285
vanity	calculated	None
vanity	damp	0.14285714285714285
vanity	strode	None
vanity	much	0.125
vanity	shirt	0.1
vanity	enough	0.14285714285714285
vanity	see	0.07692307692307693
vanity	quiet	0.16666666666666666
vanity	air	0.25
vanity	hookey	None
vanity	thrust	0.1111111111111111
vanity	back	0.125
vanity	loathed	None
vanity	least	0.08333333333333333
vanity	thing	0.25
vanity	even	0.1111111111111111
vanity	younger	None
vanity	whit	0.125
vanity	diligence	0.2
vanity	reckon	None
vanity	bound	0.16666666666666666
vanity	drove	0.125
vanity	sagacity	0.25
vanity	skirt	0.1111111111111111
vanity	bed	0.2
vanity	contemplate	None
vanity	ate	0.08333333333333333
vanity	stranger	0.1111111111111111
vanity	circumstantial	None
vanity	finally	None
vanity	pulled	None
vanity	vine	0.08333333333333333
vanity	sorry	None
vanity	one	0.1
vanity	full	0.14285714285714285
vanity	eye	0.1111111111111111
vanity	anything	None
vanity	splendid	None
vanity	sews	None
vanity	gave	None
vanity	polly	None
vanity	bore	0.125
vanity	sugar	0.1
vanity	practise	None
vanity	broke	None
vanity	citified	None
vanity	presently	None
vanity	pumped	None
vanity	curiosity	0.125
vanity	wind	0.125
vanity	feel	0.2
vanity	blue	0.125
vanity	sort	0.16666666666666666
vanity	bitter	0.16666666666666666
vanity	learn	None
vanity	warm	None
vanity	told	None
vanity	mouth	0.125
vanity	split	0.125
vanity	spare	0.1
vanity	already	None
vanity	kept	None
vanity	know	0.1
vanity	large	0.16666666666666666
vanity	wood	0.125
vanity	fled	None
vanity	distance	0.16666666666666666
vanity	biggest	None
vanity	barely	None
vanity	missed	None
vanity	knowing	0.1111111111111111
vanity	half	0.09090909090909091
vanity	put	0.08333333333333333
vanity	roof	0.1111111111111111
vanity	wait	0.125
vanity	knack	0.09090909090909091
vanity	dressed	None
vanity	uncomfortable	None
vanity	dark	0.16666666666666666
vanity	door	0.125
vanity	forgive	None
vanity	astronomer	0.09090909090909091
vanity	conscience	0.2
vanity	opportunity	0.14285714285714285
vanity	looked	None
vanity	nose	0.125
vanity	looking	0.1
vanity	turned	None
vanity	shade	0.14285714285714285
vanity	work	0.1111111111111111
vanity	fool	0.1
vanity	soon	None
vanity	might	0.16666666666666666
vanity	damaging	None
vanity	dry	0.09090909090909091
vanity	dainty	0.09090909090909091
vanity	think	0.08333333333333333
vanity	kindling	0.09090909090909091
vanity	play	0.16666666666666666
vanity	needle	0.14285714285714285
vanity	wish	0.2
vanity	bet	0.09090909090909091
vanity	heart	0.25
vanity	two	0.1
vanity	switch	0.1111111111111111
vanity	sid	None
vanity	sewed	None
vanity	furniture	0.3333333333333333
vanity	run	0.14285714285714285
vanity	pair	0.125
vanity	scrambled	None
vanity	place	0.16666666666666666
vanity	unbutton	None
vanity	lad	0.1
vanity	mind	0.14285714285714285
vanity	soul	0.25
vanity	attention	0.125
vanity	home	0.14285714285714285
vanity	resurrected	None
vanity	voice	0.16666666666666666
vanity	like	0.08333333333333333
vanity	midst	0.09090909090909091
vanity	noise	0.2
vanity	let	0.1
vanity	lam	0.1
vanity	harmony	0.16666666666666666
vanity	opened	None
vanity	ever	None
vanity	punish	None
vanity	carried	None
vanity	hate	0.2
vanity	kind	0.09090909090909091
vanity	le	0.08333333333333333
vanity	poor	0.14285714285714285
vanity	pump	0.1111111111111111
vanity	stared	None
vanity	lash	0.125
vanity	searched	None
vanity	lick	0.1111111111111111
vanity	larger	None
vanity	spite	0.14285714285714285
vanity	boy	0.1
vanity	behind	0.1
vanity	reached	None
vanity	interest	0.2
vanity	nothing	0.14285714285714285
vanity	peril	0.14285714285714285
vanity	advantage	0.2
vanity	middling	0.125
vanity	mighty	None
vanity	device	0.16666666666666666
vanity	undo	None
vanity	gone	None
vanity	make	0.08333333333333333
vanity	valued	None
vanity	punch	0.125
vanity	hit	0.1111111111111111
vanity	vexed	None
vanity	alone	None
vanity	small	0.16666666666666666
vanity	bright	None
vanity	reflect	None
vanity	street	0.14285714285714285
vanity	question	0.2
vanity	bending	0.16666666666666666
vanity	u	0.1
vanity	sin	0.16666666666666666
vanity	thought	0.125
vanity	interval	0.16666666666666666
vanity	probably	None
vanity	breath	0.1111111111111111
vanity	constituted	None
vanity	get	0.06666666666666667
vanity	lay	0.1
vanity	every	None
vanity	cloth	0.14285714285714285
vanity	played	None
vanity	well	0.125
vanity	angle	0.14285714285714285
vanity	loud	None
vanity	old	0.16666666666666666
vanity	finery	0.1
vanity	conduct	0.3333333333333333
vanity	stumbled	None
vanity	village	0.1111111111111111
vanity	hurt	0.2
vanity	vanished	None
vanity	transparent	None
vanity	bit	0.125
vanity	novelty	0.2
vanity	reader	0.14285714285714285
vanity	needed	None
vanity	long	None
vanity	heavy	0.08333333333333333
vanity	seemed	None
vanity	simply	None
vanity	saying	0.125
vanity	state	0.25
vanity	new	None
vanity	forestalled	None
vanity	brother	0.1
vanity	lapel	0.1
vanity	talent	0.1
vanity	lady	0.09090909090909091
vanity	believe	None
vanity	next	None
vanity	born	0.08333333333333333
vanity	trap	0.14285714285714285
vanity	excitement	0.16666666666666666
vanity	checked	None
vanity	acquired	None
vanity	dog	0.125
vanity	made	None
vanity	many	None
vanity	singed	None
vanity	open	0.125
vanity	rod	0.14285714285714285
vanity	dander	0.16666666666666666
vanity	glad	0.07142857142857142
vanity	peculiar	None
vanity	ruination	0.1111111111111111
vanity	hard	None
vanity	scripture	0.1111111111111111
vanity	confound	None
vanity	colored	0.1
vanity	season	0.125
vanity	high	0.16666666666666666
vanity	sex	0.25
vanity	snatched	None
vanity	overlooked	None
vanity	punctuate	None
vanity	white	0.125
vanity	went	None
vanity	shot	0.125
vanity	dead	0.14285714285714285
vanity	misfortune	0.14285714285714285
vanity	scare	0.16666666666666666
vanity	still	0.14285714285714285
vanity	pet	0.14285714285714285
vanity	whirled	None
vanity	rather	None
vanity	good	0.25
vanity	tomato	0.07692307692307693
vanity	touch	0.16666666666666666
vanity	seen	None
vanity	shabby	None
vanity	either	None
vanity	goodness	0.25
vanity	hold	0.16666666666666666
vanity	mysterious	None
vanity	roundabout	0.1
vanity	produced	None
vanity	low	0.16666666666666666
vanity	shoe	0.125
vanity	said	None
vanity	eating	0.09090909090909091
vanity	wore	None
vanity	seldom	None
vanity	lifted	None
vanity	consisted	None
vanity	liquid	0.1111111111111111
bit	man	0.16666666666666666
bit	felt	0.2
bit	tongue	0.16666666666666666
bit	aunt	0.1111111111111111
bit	sometimes	0.2
bit	could	None
bit	time	0.5
bit	arrest	0.25
bit	obleeged	None
bit	asked	0.2
bit	without	None
bit	go	0.25
bit	day	0.3333333333333333
bit	tom	0.125
bit	body	0.2
bit	torment	0.16666666666666666
bit	disappeared	0.2
bit	pleasure	0.14285714285714285
bit	knew	0.2
bit	book	0.16666666666666666
bit	never	0.2
bit	loved	0.2
bit	weed	0.16666666666666666
bit	trick	0.14285714285714285
bit	skin	0.14285714285714285
bit	discovered	0.2
bit	within	0.2
bit	seize	0.3333333333333333
bit	shabbier	0.2
bit	higher	0.2
bit	perplexed	0.2
bit	unalloyed	0.2
bit	suffering	0.2
bit	sidney	0.1
bit	want	0.2
bit	tell	0.16666666666666666
bit	endowed	0.2
bit	wanted	0.2
bit	jim	None
bit	laying	0.16666666666666666
bit	stealing	0.16666666666666666
bit	thread	0.25
bit	examined	0.2
bit	duty	0.14285714285714285
bit	marvel	0.25
bit	woman	0.125
bit	far	0.2
bit	southwestern	0.2
bit	touching	0.2
bit	flattered	0.1111111111111111
bit	safe	0.2
bit	face	0.2
bit	remembers	0.2
bit	trouble	0.25
bit	keep	0.2
bit	beat	0.2
bit	hovered	0.2
bit	help	0.16666666666666666
bit	obedient	0.2
bit	summer	0.2
bit	look	0.2
bit	minute	1.0
bit	among	None
bit	anybody	None
bit	adventure	0.14285714285714285
bit	age	0.25
bit	outfit	0.25
bit	stood	0.16666666666666666
bit	noticed	0.2
bit	powerful	0.2
bit	sew	0.125
bit	securely	0.2
bit	evening	0.25
bit	built	0.2
bit	got	0.25
bit	slight	0.2
bit	short	0.2
bit	jam	0.14285714285714285
bit	gentle	0.2
bit	stick	0.2
